filename	transcription
common_voice_en_41720854_resampled.wav	WE CAN FIND THE NET FORCE AT DIFFERENT TIME POINTS FROM DE GREF
common_voice_en_41721141_resampled.wav	MARK GAVE SU A GENUINE SILK SCARF FOR HER BIRTHDAY
common_voice_en_41721142_resampled.wav	LISTED ALPHABETICALLY WITHIN GROUPS
common_voice_en_41721143_resampled.wav	FIRST AND FOREMOST TRUE FRIENDSHIP IS BASED ON TRUST
common_voice_en_41721144_resampled.wav	THE TERM PRODUCE MEANS THAT THE COMPANY CREATES AND MAKES THESE FILMS
common_voice_en_41721145_resampled.wav	HAD TO HAVE IMPLIES A PAST OBLIGATION OR REQUIREMENT
common_voice_en_41721157_resampled.wav	COMMUNICATING DIRECTLY WITH THE HARDWARE IS THE ROLE OF THE OPERATING SYSTEM
common_voice_en_41721159_resampled.wav	IT INVOLVES BREAKING FREE FROM CONVENTIONAL LIMITS IN EXPLORING NEW POSSIBILITIES
common_voice_en_41721160_resampled.wav	IN RUSSIA KINDERGARDEN EDUCATION IS OPTIONAL BUT HIGHLY ENCOURAGED BY THE GOVERNMENT
common_voice_en_41721162_resampled.wav	THIS SENTENCE IS KNOWN AS AN EXCLAMATION OR INTERJECTION
common_voice_en_41721163_resampled.wav	WHAT BLOOD TYPES CAN BE EXPECTED IN CHILDREN IF THE PARENTS HAVE BLOOD TYPES
common_voice_en_41721182_resampled.wav	STEPHEN WILL NOT HAVE LEARNT HIS LESSON BY TO MORROW
common_voice_en_41721183_resampled.wav	THE MUSIC TEACHER HAS MADE IT BACK TO HIS HOME GROUND THE STAGE
common_voice_en_41721184_resampled.wav	ANOTHER IMPORTANT ASPECT OF THE MYTHODOLOGY IS THE FOCUS ON MARKED ANALYSIS
common_voice_en_41721185_resampled.wav	THE THICNICOM YELLOW IS ALSO FAMOUSLY ATTESTED IN FREE HISTORIC GREECE
common_voice_en_41721186_resampled.wav	HE WAS THE HONORARY PRESIDENT OF THE CRIMEAN WAR RESEARCH SOCIETY
common_voice_en_41721308_resampled.wav	LETTERS MUST BE VALID IN THE LANGUAGE BEING SPOKEN
common_voice_en_41721309_resampled.wav	HE IS THE INVENTOR OF A COMEDY WRITING SYSTEM COMMA ACTIVE NOTEBOOK PERIOD
common_voice_en_41721310_resampled.wav	VISITING THE RUSSIAN MOUNTAINS IS NOT ONLY ABOUT CONQUERING SOMUTS AND ENJOYING PICTURESQUE LANDSCAPES
common_voice_en_41721311_resampled.wav	OVER THE YEARS WE HAVE GROWN CLOSER AND OUR BOND HAS ONLY GOT IN STRONGWIR
common_voice_en_41721312_resampled.wav	IT LATER PASSED TO THE ROMANS WHO KNEW THE TOWN AS SPECULUM RHOTE
common_voice_en_41721323_resampled.wav	IT CAN BE DONE IN ICE RINGS OR FROZEN BODIES OF WATER
common_voice_en_41721324_resampled.wav	OVER ALL IT WAS A BUSY MORNING FILLED WITH COLLABORATION AND TEAM WORK
common_voice_en_41721325_resampled.wav	THE CHURCH'S PASTOR AND STAFF WILL MEET YEARLY TO EVALUATE
common_voice_en_41721326_resampled.wav	FIRSTLY THE GLOBAL IMPORTANCE OF ENGLISH CANNOT BE UNDERESTIMATED
common_voice_en_41721327_resampled.wav	HE SIGNED UP FOR A YOGA CLASS TO IMPROVE HIS FLEXIBILITY
common_voice_en_41721734_resampled.wav	IT WAS LOCATED APPROXIMATELY NOTES OF SAINT SPITASBURG
common_voice_en_41721735_resampled.wav	ISTRITMARC SIN OFF WA'S GOOD LOOK BE WILL
common_voice_en_41721736_resampled.wav	ALAS HUMAN NITO
common_voice_en_41721737_resampled.wav	I SUGGEST BUYING THE MEDICINE AND BRINGING ITS SOTETE
common_voice_en_41721738_resampled.wav	SIMON SACRIFICED HIS PERSONAL LIFE TO MOVE AHEAD IN HIS CARRIER
common_voice_en_41721739_resampled.wav	HAND BOOK OF MANUFACTURING ENGINEER AND ACKNOWLEDGING
common_voice_en_41721740_resampled.wav	IT TEXT SHOULD BE AN ACCURATE TRANSLATION OF THE RUSSIAN FASHION
common_voice_en_41721741_resampled.wav	THE AV REVOLUTIONALIZED THE WE WE COMMUNICATE WALK AN ASSESSIN FORMISSION
common_voice_en_41721742_resampled.wav	WHEN DEGNOOGY IS STATES OFF THE HADS IT IS OBTODATES
common_voice_en_41721743_resampled.wav	THE REAPTION OR COS ATSCUNTEMPRICO AND IS ENTODAMIC MEANING ITS ABSOS ITS
common_voice_en_41721749_resampled.wav	I FEEL ALIKE THEY DIDN'T HAVE TO PAY PEOPLE BACK AND THEY DID
common_voice_en_41721750_resampled.wav	DIVULGING BROTSCANDARI BENDING OF THE LEGISLATIVE BODY
common_voice_en_41721751_resampled.wav	WAXED LINEN OR SILK THREADS WERE USUALLY EMPLOYED TO FASTEN THEIR PRIECES
common_voice_en_41721752_resampled.wav	ANOTHER ADVANTAGE OF OURSOURSING IS ENHANCED SERVICE LEVELS AND SUPPORT
common_voice_en_41721753_resampled.wav	THESE DETAILS AIDED TO ENSURE A SMOOTH AND PLEASANT TRAVELLED EXPERIENCE FOR CUSTOMERS
common_voice_en_41726751_resampled.wav	THE BACKSTROKE IS A STAPLE MOVEMENT IN THE LONG BOXED GROUP
common_voice_en_41726752_resampled.wav	CHINESY TUQUIT ALSO PRESCRIBES ADHERENCE TO CERTAIN NORMS OF CLOTHING
common_voice_en_41726753_resampled.wav	SEMOTACHS CAN HAVE DIVASTATING CONSEQUENCES ON GLOBAL SECURITY
common_voice_en_41726754_resampled.wav	THIS MOTHOLOGICAL CONTRAST EMPHASIZES THE PASSIVE NATURE OF THE SCHOL EXPERIENCE
common_voice_en_41726756_resampled.wav	ANOTHER REASON WHY CHILDREN MIGHT PREFER THEIR OWN LINE LIVES IS THE OPPORTIONATE POOR OPPORTUNITY FOR A ESCAPISM
common_voice_en_41726786_resampled.wav	THE DOLPH ALSO MEANS DEDELAT OR POSPONE MAKING IT A SUITABLE ALTERNATIVE
common_voice_en_41726787_resampled.wav	TIGHTLYNG THE HEAD BACTERING A NOSE BLEED IS THE CORRECT POSITION
common_voice_en_41726788_resampled.wav	THE HELP IMPROVE RITABILITY AND CONVEY IMPORTANCE IN RIDENT TEXT
common_voice_en_41726789_resampled.wav	PUZZLED PROFILE DEVELOPMENT IS A USUAL AN WELL DREAMED ASSITUATIONS
common_voice_en_41726790_resampled.wav	THESE QUALITIES ARE ESSENTIAL FOR THEIR SUCCESS IN HIGHER EDUCATION OF PROFESSIONAL LIFE
common_voice_en_41726816_resampled.wav	THIS CITY ALSO RENOWNED FOR ITS UNIQUOT IN ARCHITECTURE
common_voice_en_41726817_resampled.wav	IT ALSO REFLECTS HIS OWN GROWTH AND DEVELOPMENT AS A CHARACTER
common_voice_en_41726818_resampled.wav	TISSUE TRANSPLANTATION FROM ONE PERSON TO ANOTHER
common_voice_en_41726819_resampled.wav	ROSK NECKO DELIVERS ITS PRODUCT TO A CUSTOMER WORLD WIDE
common_voice_en_41726820_resampled.wav	VIEWS OF THE SHOW WERE POSITIVE FROM BOTH FANS AND CRITICS
common_voice_en_41726826_resampled.wav	SHE HAS PERFORMED IN DIFFERENT STAGES OF THE WORLD SINGING AND MA PEDUNGON
common_voice_en_41726827_resampled.wav	THIS TIME NEXT WEEK SHE WILL BE SWIMMING IN THE OCEAN
common_voice_en_41726828_resampled.wav	ARE YOU PLANNING TO GO FOR A CLASSIC THEME OR SOMETHING MORE CREATIVE
common_voice_en_41726829_resampled.wav	THE ARCHITECTURE WAS STUNNING AND I EVEN SAW THE CHANGING OF THE GARS
common_voice_en_41726830_resampled.wav	AUL DID NOT COME TO AFTERNOON
common_voice_en_41726846_resampled.wav	THIS GAN INFLAMED THE CAN COMDET CONDENCE JE
common_voice_en_41726847_resampled.wav	PLAN OUR TRIP TO FRANCE TODAY AND EXPERIENCED THE MAGIC OF THIS ENCHANTING COUNTRY
common_voice_en_41726848_resampled.wav	WAS PHLEBOTAMISTS ABLE TO DRAW YOUR LAVS
common_voice_en_41726849_resampled.wav	I SPID TRUTH I SPIT FIRE I SPIT REALNESS IN EVERY VERSE
common_voice_en_41726850_resampled.wav	THE ARCHITECTURE THE CULTURE AND THE FLIT WERE ABSOLUTELY MIMBLOIN
common_voice_en_41726860_resampled.wav	THIS INCLOSE EXTRA EXPLOITATION FORCE MARRIAGE AND FORCE LABOR AND RERANGE OF INDUSTRIES
common_voice_en_41726861_resampled.wav	IN THIS CONTECRISTO ZACITY MENTIONED PHENOMENA TROVRU USING LEVESET
common_voice_en_41726862_resampled.wav	THESUGGESTS THAT THERE IS A SIGNIFICANT DISADVANTAGE OR LAMITATION TO THEIR EXPERIENTS
common_voice_en_41726863_resampled.wav	DITIONALLY INCORPORATING A VARIETY OF COLAR FRUITS AND VEGETABLES INTO YOUR MEAL'S CULTURE
common_voice_en_41726864_resampled.wav	THE CORRECT ROSE TO COMPLETE THE SENTENCES REQUIRE
common_voice_en_41726875_resampled.wav	THE STEEP CLIFFS OF THE COAST LINE ARE A PROTECTED AREA OF ALSANDING NATURAL BEAUTY
common_voice_en_41726876_resampled.wav	WOOTRACK HOUSES BOTH THE BUSINESS AND INDUSTRIAL ESTATE
common_voice_en_41726877_resampled.wav	THERE IS ALSO A VILLAGE NAMED CAMELUS IN THE TOWN
common_voice_en_41726878_resampled.wav	THE BACK LOG OF CASES IS A SIGNIFICANT ISSUE THAT NEEDED TO BE ADDRESSED
common_voice_en_41726880_resampled.wav	TRICKING AND CISEING TOWARDS OUR IDIOPHOR NATURE LOVER NATURE LOVER AND ELDER INTHEASTICS
common_voice_en_41726885_resampled.wav	MAN WAS SO BIG HE HAD TO USE THIRTY FOUR THIRTY FOUR A TOOTHPIG
common_voice_en_41726887_resampled.wav	WILL WAS BURNING IN THE CANAL WHEN ITSH FLOWED FROM NORMATIAN DEPOT
common_voice_en_41726888_resampled.wav	SUBOMPRATING A DETERMINE AND BRAZILIAN ABTROCTY COMBAT OR A CONFLICT
common_voice_en_41726889_resampled.wav	THE CORRECT FORM OF THE VERVE TO COMPLETE THE SENTENCE IS ISSUADING
common_voice_en_41726909_resampled.wav	WOUD YOU LIKE TO STUDY A DEMOCCO STA UNIVERSITY
common_voice_en_41726910_resampled.wav	THESE SKILL S ARE ESSENTIAL FOR LATER SKILL AND PROFESSIONAL PERSONAL RELATIONSHIPS KOA AND THE WORK PLACE
common_voice_en_41726911_resampled.wav	CARECK OPINION IS HIGH AS IT MEANS A GREAT HEAT
common_voice_en_41726912_resampled.wav	BUSINESS CANSORS PRODUCTS FROM DIFFERENT REGIONS DO OFFER COSE EFFECTIVE ALTERNATIVES TO CONSUMERS
common_voice_en_41726913_resampled.wav	AS THEY APPROACHED THE HOUSE THEY NOTICED THE OVERGROWN GARDEN AND BROKEN WINDOWS
common_voice_en_41726914_resampled.wav	THE EDUCATION SYSTEM PLACES  STRONG EMPHASIS ON ENGLISH LEARNING LANGUAGES
common_voice_en_41726915_resampled.wav	IT IS OFTEN REPORTED AS A SEQUEL TO ACUTE ACROSS
common_voice_en_41726916_resampled.wav	URSING IS NOT JUST CHAW FOR ME IT IS CALLING
common_voice_en_41726917_resampled.wav	THE IRISH BRIGETE BECAME ONE OF THE LEA UNIVERSITY INITES OF THE FRENCH ARMY
common_voice_en_41726918_resampled.wav	THE OTHER PIT OPTIONS SEDU NOT FIT IN THE SENTENCE CORRECTLY GRAMADICALLY
common_voice_en_41726925_resampled.wav	THEY PRACTISED THEIR JOKES AND WERE HEARS THEIR ROUTINES TIRELESSLY
common_voice_en_41726926_resampled.wav	FURTHERMORE ON LI INDICATION FOSTERS A GLOBAL LEARNING COMMUNITY
common_voice_en_41726927_resampled.wav	MASNT I CATCH SOME FISH WHIC O COOK EM FOR DINNER
common_voice_en_41726928_resampled.wav	THEY CONTINUED TO CORRESPOND HOWEVER AND REMAIN FRIENDS
common_voice_en_41726929_resampled.wav	THE BILL IS FIRST INTRODUCED IN THE CHAMBER OF CONGRESS WHERE IT WAS INDICATED
common_voice_en_41726935_resampled.wav	THE USUAL DECEPTION DEPICTION OF THE SPARIAN QONHORIN ARE DEVISED FROM THESE
common_voice_en_41726936_resampled.wav	ANY MEDIATE INQUIRES SHOULD BE INQUIRIES SHOULD BE DIRECTED TO APASTOR
common_voice_en_41726937_resampled.wav	AS THE TALON SHOW DEY APPROACHED JACK AND TON REHERSED THEIR ACT TIRELESSLY
common_voice_en_41726938_resampled.wav	HUMH THE CATL LOOK SLEEPY ANCONTENT CREPT UP ON THE COSY BED
common_voice_en_41726939_resampled.wav	GM SERV FUNCTIONIT
common_voice_en_41726945_resampled.wav	THIS ALLOWS ME TO CACCENTRATE ON THE TASKET EGAN AND COMPLETED FEASIDLY
common_voice_en_41726946_resampled.wav	ITS MORE COMMONLY USED IN INFORMAL CONVERSATION OR INFORMAL WRITING
common_voice_en_41726947_resampled.wav	THEY WORK FOR A COMPANY WHICH HAS JUST BORSOME POSCARS
common_voice_en_41726948_resampled.wav	SANDRA DROPPED HER BACK WHILE SHE WAS RUNNING O FOR A BUSS
common_voice_en_41726949_resampled.wav	THEN THE VISUL IS O BA DEAR THE SARRO SE O
common_voice_en_41726950_resampled.wav	THE POLITICS ARE NOT A MEGRICAL CURE ALL AS SHOULD ONLY BE USED WHEN NECESSARY
common_voice_en_41726951_resampled.wav	O RA I HAV MANY FOND MEMORIES DA SHE WHO I AM TO DAY
common_voice_en_41726952_resampled.wav	MEETINGS ARE AN IMPORTANT PART OF ORGANIZATIONOL COMMUNICATION AND DECISION MAKING PROCESS
common_voice_en_41726953_resampled.wav	A MEAGLE LOVER
common_voice_en_41726954_resampled.wav	WHAT AMUSER USERS MANIO IS A GOOD EXAMPLE OF THIS TYPE OF DOCUMENT
common_voice_en_41726960_resampled.wav	DITIONALLY RECYCLINGARUBER TRISIN TO POWDER CAN HAVE ECONOMIC BENEFITS
common_voice_en_41726961_resampled.wav	REDESCEND IS BELOW AN DECIDE WHICH HASTRABUS FITS ISPEACE
common_voice_en_41726962_resampled.wav	MAJORITY OF STUDENTS ATTET LAGUE ORIENTAL COMMUNITY SCHOOLS
common_voice_en_41726963_resampled.wav	THIS DESCRIBES HAMEDIST'S THREADING SPECIES WITH HIS EXTINCTION AND PUS FOR OBSCURITY AT RISK
common_voice_en_41726964_resampled.wav	IN JAVASCRE MORGEUS HOW OR ALIVE BINDINGS DIFFERINT FROM TYPICAL VARIABLE OR FUNCTIONA REFERACES
common_voice_en_41726970_resampled.wav	MANAGING THESE CHALLENGES REQUIRES OPEN COMMUNICATION AMPATHY AND WILLINGNESS TO COMPROMISE
common_voice_en_41726971_resampled.wav	WE WILL SHOW THE HISTORICAL MONUMENTS OF THE CAPITAL TO THE DELEGATION
common_voice_en_41726972_resampled.wav	ONE OF THE MOST REWARDING PERGS OF THE JAVA COMING PERIOD PROGRAMMAR
common_voice_en_41726973_resampled.wav	HAVE TO GE UP EARLY TO MORROW MORNING TO CATCH MY FLIGHT
common_voice_en_41726974_resampled.wav	CHEMICAL FORMULARS MOST OFTEN USEIN TERRGURS FOR EACH ELEMENT
common_voice_en_41726985_resampled.wav	YELLO WAS ALSO THE DAMN OF THE AUSTRALIA STATES WIANERS MUSKET AND VALLIK DEVA
common_voice_en_41726986_resampled.wav	IN CONCLUSION SIMERO IS THE VITAL COMPONENT OF ANY LEGAL SYSTEM
common_voice_en_41726987_resampled.wav	IN ADDITION TO A HASS INCOGNITIVE FUNCTION THE IZALVIC NOOTROPIC ALSO PROVIDES A NEUROUS PROECTIVE BENEFITS
common_voice_en_41726988_resampled.wav	ITS CORINSERGUS ARE DEMOCRATUS DANIOFHASTENT AND COMELA HARIS
common_voice_en_41726989_resampled.wav	THIS EXPERIENCE TAUGHT ME THE POWER OF IMAGINATION AND THE IMPORTANCE OF CEASING APPORTIONATIES
common_voice_en_41727000_resampled.wav	PILLING THE GAPS IN PARTS WANTED TO USING THE WORDS FROM THE BOXES
common_voice_en_41727001_resampled.wav	THE UNTOUCHABLES AND SWEEPERS LIVE ON THE LOWER BANKS OF THE RIVER
common_voice_en_41727002_resampled.wav	PRECIPITATION RUN OFF FROM THE MOUNTAIN DRAINSENTIA TRIBUTAY TRIBUTARIES OF THE SNOMEM ASCURECAMISH RIVERS FO
common_voice_en_41727003_resampled.wav	AUTOMIC MITRICS DO NOT CAPTURE THE RICHNESS AND DIVERSITY OF THESE CULTURAL ASPECTS
common_voice_en_41727004_resampled.wav	MATHEMATICS IS DIVIDED INTO SEVERAL BRANCHES INCLUDING ARTHEMATIC ALGEBRA GEMERI COLCULUS AND BION
common_voice_en_41727010_resampled.wav	IT HAS BEEN ASSIMILATED INTO ENGLISH FORN ON FRENCH AND NEW ENGLISH
common_voice_en_41727011_resampled.wav	HOW I COULD NOT SEE HIS FACE BUT THE MAN LIKE MERELIER
common_voice_en_41727012_resampled.wav	ADAPTATION AND MITIGATION STRATEGIES ARE DEVELOPED AND IMPLEMENTED TO MANAGE THE IDENTIFIED RISKS
common_voice_en_41727013_resampled.wav	INTERNATIONAL JOURNAL OF RESEARCH IN FARMCE AND PARMESETICAL SCIENCISTS
common_voice_en_41727014_resampled.wav	FURTHERMORE TEACHER'S HALF TAMMING INVALUABLE LICICOS BEYOND ECANEMIC KNOWLEDGE
common_voice_en_41727020_resampled.wav	THEY MIGHT BE ENGAGING AND WITH ENGAGING WITH STUDENTS ASKING QUESTIONS AND ENCOURAGING DISCUSSIONS
common_voice_en_41727021_resampled.wav	HE WAS BORN IN THE TOWN OF S ICASEE ON THE LAPE RIVER
common_voice_en_41727022_resampled.wav	GREEFUL FOR THEFAMILY AND THE LOVE AS PORY THEY PROVIDE
common_voice_en_41727024_resampled.wav	SHE WAS APPALLED TO SEE WOUNDED AND DISEASED STREET DOGS WENDERIN THROU LIVE
common_voice_en_41727025_resampled.wav	EACH SHALL ANSENE HAVE ITS OWN PRECISE NUMBER OF PORS OR MUSICAL NOTES
common_voice_en_41727657_resampled.wav	WOLL BE BALCAMIS EHE
common_voice_en_41727658_resampled.wav	OFF THE LORIN NOOSDAYS O AS LED IN NAMES WHO DETINSPER
common_voice_en_41727659_resampled.wav	OS OTIN SUPPER TOL YOAST PE FUMPLE CSADN HOSSKIN
common_voice_en_41727660_resampled.wav	A WE PLAYON WE WHAT HOLD HU SAID HY
common_voice_en_41727661_resampled.wav	LY WHOLE TINGS ISIDE OTT A THUM BOS TO INS I IF IT OSN' GET
common_voice_en_41727667_resampled.wav	UPOM BOY SKILLY SHO OMEE ANLE IN OCH
common_voice_en_41727668_resampled.wav	HBEARY UT AL BOOYS OS GRNIKING AGET O TELIK OS
common_voice_en_41727669_resampled.wav	QICK IS AS WOT HIS BAG ON HONMANA MILE EPLORED THE BOY'S VERS   HOLS O GOOT TEES
common_voice_en_41727670_resampled.wav	HE WATER A SE  GO ONS E ON BOT
common_voice_en_41727671_resampled.wav	NOW MA E WANT ON OE WIT RITES WHOCH CRABLES BE LOFUL
common_voice_en_41727677_resampled.wav	THEN AND HOBBING HIS BESIN HOTEYE
common_voice_en_41727678_resampled.wav	TAN  SMUG MURGLE LUE PUPPLE DEER TALL UR  GRANS
common_voice_en_41727679_resampled.wav	CHANTED SCARETENERON TE GADIN PRISNI RIMNISION THIS
common_voice_en_41727680_resampled.wav	LET A LOT OW FI ON YO DONA GAR BEG WAS HE I A MORSELAND UNGO FOR METO TLE PLASSPORTS A DAS
common_voice_en_41727681_resampled.wav	BUNGI DENAYO SMOOTHED HAAH AT ON YOU WANT I'M WO IT ISENCS
common_voice_en_41727689_resampled.wav	A IM ON HI THIRTY TO MAKE EVERY OLP EATIN UP YOUR INEN INA MOMEN IS BLOTT SAT SIT SPILLINSTISN HA
common_voice_en_41727690_resampled.wav	BELIEVE THAT MUSKY ANG TE THROATS TA  HE STRUES GESTINS AN ISE HER OLIDENS AN MUMMED TO MI NITTLEBURY HOWIN OUTI EE TO BE TE IE HUNGNONER CUP YE
common_voice_en_41727691_resampled.wav	A FIV GENTLEMAN'S A ARYAN LAK OFE GERTS WAINGS WE RES OF HE DISMITS
common_voice_en_41727692_resampled.wav	HELL BE OGAMBOD A THE ROD O A  A FREFE
common_voice_en_41727693_resampled.wav	ANSHE'S LICKEN  I A AONSTIN LIKE'S HONSON SAIDE OB O THE UP YAGIN IT ALS
common_voice_en_41727694_resampled.wav	SWITZANOS  HE APPEARED ABONG KNOK AT HIS UMBLE NOTE THIT NITATOT A
common_voice_en_41727695_resampled.wav	THE FILER HAS E NEVER AN SPAL JO FOE LIE I AINT ME
common_voice_en_41727696_resampled.wav	IF YOUR DESERT IS TEU E WITH A LINE THO MIT BET IMBE SPONSE O BERMET I BER LO
common_voice_en_41727697_resampled.wav	IT'S UP TO E MUCH N THE FITTLESO ONID BON AND GATS AL HEOV
common_voice_en_41727698_resampled.wav	WATONES YIV E FOR PO TITION
common_voice_en_41727701_resampled.wav	BUT IT LON A JOM IT BOLKY ON NOVEN INSTE HO
common_voice_en_41727704_resampled.wav	O THE MOUNS OLENCAM A CLABS OLDER AN HUMG UP ON ALONG WITH YOUR NOSSES SUPPOSE
common_voice_en_41727707_resampled.wav	SAS MARSER WITH A INGLANCE GLENCHE LOBOLF SAYS THE JINTE DEL QUITE MUTTI ONME EGER YOU ALL BATHED MESNALITY GABILE SAUJOR HALTI
common_voice_en_41727708_resampled.wav	AKILLY THAT WERE WANDERING HILONG HE SAID IS HA SHE LAST NIKE I WIN YOU LAT UP ABOUT WE LIMING S ASK
common_voice_en_41727709_resampled.wav	I SRAY DOWN GRANDFULLY I COLD AIT
common_voice_en_41728314_resampled.wav	A BOOKS WHAT WAS IT YES SOGY NODDED AT TOR WITH TAA
common_voice_en_41728315_resampled.wav	I TINK WEL OLO PLEAS HER MACGAR SNOBBED LONE HAVEN A
common_voice_en_41728316_resampled.wav	IF I OT YO MOOL UNSSTINYLIGKE
common_voice_en_41728317_resampled.wav	STU HAD YO COME POTIN E REMARK O I YISIMO TOGT  NOT SO TO THE GURKIS TALE MEN
common_voice_en_41728318_resampled.wav	ARE YEGAT TO NEVER
common_voice_en_41728324_resampled.wav	HE'S EN IN DRESS MEDA AND NEED TOONISH DASCONENA TECAN SMURNER ISN'T IT
common_voice_en_41728325_resampled.wav	VERY REN NAS YO LOUGHT OF ALIGTET SEEING
common_voice_en_41728326_resampled.wav	WHAT AOUT WESS OF THE TORLY
common_voice_en_41728327_resampled.wav	LIKE DAT TSO YOU WOULD
common_voice_en_41728328_resampled.wav	FOR YORSTI FO SER FORYBLE THAN IS HAANOY DESIDE ME TO GOT IN MY SCOTTE OF HA
common_voice_en_41728329_resampled.wav	YO OS A YO A SEAT THE HORIICI
common_voice_en_41728330_resampled.wav	HAPATELOS TEABE NOTTED MONTHOET BAGET ONTE
common_voice_en_41728331_resampled.wav	ANT THERE MAK ME TE IN YOU'LL BE YOUNGER ON THE MAILTY OROOK
common_voice_en_41728332_resampled.wav	ON OF KICOTOLIKINER THAT IME YOU KNOW YOU KNOW
common_voice_en_41728333_resampled.wav	DANE  MIN O HON EY
common_voice_en_41728867_resampled.wav	HOWEVER WHEN FATEFUL LAY HIS LIFE TOOK AN UNEXPECTED TURN
common_voice_en_41728868_resampled.wav	UPHOLDING ACADEMIC INDIGNITY AND ETHICAL STANDARDS IS ESSENTIALANT UNIVERSITY EDUCATION
common_voice_en_41728869_resampled.wav	I CANNOT IMAGINE MY LIFE WITHOUT INTINIT AT THIS POINT
common_voice_en_41728870_resampled.wav	HE SAID HE WOULD COME BACK SOON AND HELP ME TRANSLATE THE ARTICLE
common_voice_en_41728872_resampled.wav	MATTERS IS NOT THE ONLY WAY TO FORM ALCOMMITTED LONGDOM RELATIONSHIP
common_voice_en_41728886_resampled.wav	IF THE ELEMENT IS ALREADY A NUMBER THIS CONVERSATION WILL NOT CHANGE ITS VALUE
common_voice_en_41728887_resampled.wav	ACCIDENTAL FLUCTUATIONS REFER TO RANDOM CHINGERS THAT OCCUR IN LANGUAGE OVER TIME
common_voice_en_41728888_resampled.wav	HE HAD TO BE OTHER WORLDLY AND READY READY STRETCH
common_voice_en_41728889_resampled.wav	THE TONKO WIT THAT ONCE BURDENED HER HAD TRANSFORMED INTO A SOURCE OF STRENGTH
common_voice_en_41728890_resampled.wav	MELCHED SPENT A NIGHT IN NORWICH'S PRISON BEFORE BEING RELEASED ON VAIL
common_voice_en_41728896_resampled.wav	BEETRIXH AND ZEGER RESIDED IN EUSDEN CASTLE
common_voice_en_41728897_resampled.wav	IN ENGLISH NOUNDS CAN HAVE DIFFERENT FORMS DEPENDING ON THEIR FUNCTION IN AT ENTANCE
common_voice_en_41728899_resampled.wav	YOU ASK ME WHO I HAVE CHOSEN AND WHY SO LET ME TELL YOU
common_voice_en_41728903_resampled.wav	THROUGHOUT HISTORY PEOPLE HAVE PERFORMED HEROIC ACTS
common_voice_en_41728905_resampled.wav	MACMULAN HAS GIVEN A PROOF THAT BAGGAMMON ENDS WITH PROBABITY ONE
common_voice_en_41728916_resampled.wav	IN CONCLUSION PAJAMAS AND DIFFERENT OUTFOTS HAVE DISTINCT CHARACTERISTICS AND SERVE DIFFERENT PURPOSES
common_voice_en_41728917_resampled.wav	IS SAYING THIS IS THE PRESENT CONTINUOUS FORM OF SAY
common_voice_en_41728918_resampled.wav	HE WAS REGIONABLE PRECEDENT IN SICILY
common_voice_en_41728919_resampled.wav	HE CAREFULLY WATCHES EACH PLANT MAKING SURE NOT TO MISS A SINGLE ONE
common_voice_en_41728920_resampled.wav	THE POLICEWOMAN ASKED ME HOW OFTEN I GOT MONEY FROM HIM
common_voice_en_41729869_resampled.wav	PINNAS ARMONS AND PARSLEY ARE SPRINKLED A TARTE MEAT AND RICES
common_voice_en_41729870_resampled.wav	THE IMPROPERTIES WARE LESE TO BE ILLEGAL CONTRIBUTIONS TO THE CONGRESSIONAL BLACK TARCOS FADATION
common_voice_en_41729871_resampled.wav	THIS STATEMENT IS ADVICOUSE A DOS LAPOF WHAT INDELICRATE TEXT TO DETERMINE IS MEANING
common_voice_en_41729873_resampled.wav	A BEST TEN ABASHTE CALTE AVEN WAS BUTH A O P BATESP TED
common_voice_en_41729875_resampled.wav	FINALLY A VINCED ADVANCD THENALITES CAN HAVE NEGATIVE HELSE CONSEQUENCES
common_voice_en_41729894_resampled.wav	OT OF THOSE YOU TO KADY ALLA BERDING
common_voice_en_41729895_resampled.wav	THREE HOURS LATER THE REDDER TRANSMISSION ALLETLY START
common_voice_en_41729896_resampled.wav	CLERKEY ALLOWS ME TO BE CREATIVE AND EXPRESS MYSELF THWEE FOOD
common_voice_en_41729897_resampled.wav	SO TES ACOPOSA BEHAD BUMBERG WASCASTED
common_voice_en_41729898_resampled.wav	THE POMONESS OF PA SAFFA IN THE ABBIC I CALL PALEASOV IN THE SECULAR FORM
common_voice_en_41729914_resampled.wav	IF IT ISN'T PAID I SHALL HAVE TO SELT THE BUSINESS
common_voice_en_41729915_resampled.wav	TON FENDS HOW FAR IS TER TO ASK ABOUT A DISTANCE BETWEEN TWO POINTS
common_voice_en_41729916_resampled.wav	MOTABLE AUGUIOUS TO A BED LINE AR PROPOSED BY A PRIDRATE CALET
common_voice_en_41729917_resampled.wav	TUST COPEFIED TO NOWELKY OFFENSE OF CASUAL MEETINGS
common_voice_en_41729918_resampled.wav	ALL ATTE COPPORNESS THAT ARE EASY OFTAINABLE
common_voice_en_41729919_resampled.wav	NOW I JAIN HAVIN EATEN SWEET PEASKITS ALL DAY
common_voice_en_41729920_resampled.wav	IN THIS CASE WE ERE FIRST CALLED EVER THE WALLS IN A CLAS
common_voice_en_41729921_resampled.wav	IT REQUIRES A GREAT DEAL OF A GREAT DEAL OF EDUCATION HARD WORK AND PERSEVERANCE
